ID,IUPACName,SMILES,CoreSMILES,State,InchIKey,HOMOLUMO,SFE,pred_hl,pred_sfe
768,,O=CC1=C(C=O)C(C=O)=C2C(=O)C(C=O)=C(C=O)C(C=O)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,NOKTXEJPDUUHKH-UHFFFAOYSA-N,7.63,-26.42796059,6.9406133,-26.615007
769,,COC(=O)C1=C(C(=O)OC)C(C(=O)OC)=C2C(=O)C(C(=O)OC)=C(C(=O)OC)C(C(=O)OC)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,ZYKNVSCNUYVSIV-UHFFFAOYSA-N,6.55,-29.20854748,6.427698,-29.197706
770,,O=C1C2=C(C(F)(F)F)C(C(F)(F)F)=C(C(F)(F)F)C(=O)C2=C(C(F)(F)F)C(C(F)(F)F)=C1C(F)(F)F,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,ILNYUAPSFPPEEE-UHFFFAOYSA-N,5.742,-5.94013931299999,5.840746,-6.1142197
771,,N#CC1=C(C#N)C(C#N)=C2C(=O)C(C#N)=C(C#N)C(C#N)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,PWRNKRXVPPMAHD-UHFFFAOYSA-N,5.601,-30.50760188,5.5848207,-30.2889919999999
772,,O=NOC1=C(ON=O)C(ON=O)=C2C(=O)C(ON=O)=C(ON=O)C(ON=O)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,JAYWZSRKNFXSER-UHFFFAOYSA-N,7.697,-14.93085323,7.1446853,-14.9722609999999
773,,NC1=C(N)C(N)=C2C(=O)C(N)=C(N)C(N)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,YBUSADFGMQMVSB-UHFFFAOYSA-N,6.553,-22.74826106,6.49084759999999,-22.618507
774,,COC1=C(OC)C(OC)=C2C(=O)C(OC)=C(OC)C(OC)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,MLNXFJRALIMILQ-UHFFFAOYSA-N,6.302,-15.96233153,6.0782647,-15.5691079999999
775,"3,4,5,6,7,8-hexahydroxynaphthalene-1,2-dione",O=C1C(=O)c2c(O)c(O)c(O)c(O)c2C(O)=C1O,O=C1C=Cc2ccccc2C1=O,Oxidized,FJSQLIDCSDJZFC-UHFFFAOYSA-N,6.449,-14.97124592,6.335336,-15.163781
776,,O=C1C(S)=C(S)C(S)=C2C(=O)C(S)=C(S)C(S)=C12,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,ZBABQQITYXFPPO-UHFFFAOYSA-N,6.431,-13.72856203,6.18169929999999,-13.310988
777,"2,3,4,6,7,8-hexamethylnaphthalene-1,5-dione",CC1=C(C)C(C)=C2C(=O)C(C)=C(C)C(C)=C2C1=O,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,WLWKHVKROMQGHG-UHFFFAOYSA-N,6.175,-9.67745587,6.168756,-10.2669325
778,,O=C1C(F)=C(F)C(F)=C2C(=O)C(F)=C(F)C(F)=C12,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,ABINXZKCSSYQDZ-UHFFFAOYSA-N,6.492,-7.450932408,6.473507,-7.4999304
779,,O=C1C(Cl)=C(Cl)C(Cl)=C2C(=O)C(Cl)=C(Cl)C(Cl)=C12,O=C1C=CC=C2C(=O)C=CC=C12,Oxidized,HOOAECLXEQBFBD-UHFFFAOYSA-N,6.237,-8.395638255,6.319471,-8.40216399999999
780,"anthracene-1,7-dione",O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LAXLIRXGCCAXHW-UHFFFAOYSA-N,5.552,-12.16479234,5.574868,-11.9007589999999
781,,CN(C)C1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MWBQAFBDJBQMDC-UHFFFAOYSA-N,5.321,-13.02782057,5.4568424,-13.078142
782,,C=CC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,PNFJBCRAFCCWDO-UHFFFAOYSA-N,5.58899999999999,-11.35799148,6.0316176,-11.493525
783,,O=CC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KRLJXTVUXANROR-UHFFFAOYSA-N,5.954,-14.49362866,5.820011,-15.287889
784,,COC(=O)C1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SWOBTRASEXQNKX-UHFFFAOYSA-N,5.945,-19.74574611,6.00791,-18.860737
785,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(C(F)(F)F)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,VFJXMYSBFNCYIJ-UHFFFAOYSA-N,5.976,-11.8021073,5.91280359999999,-11.64975
786,,N#CC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CENQFSCDQKXOIK-UHFFFAOYSA-N,6.031,-15.94488975,6.047972,-15.440157
787,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(C(O)O)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RDFMIMNCLFHPIE-UHFFFAOYSA-N,6.129,-17.43514642,5.8587165,-16.83956
788,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(OP(O)O)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZRMAPWNMHICROV-UHFFFAOYSA-N,5.84,-19.73813515,6.148557,-19.422522
789,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(OS(=O)O)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,IQIVTGZQTIGIBC-UHFFFAOYSA-N,5.887,-16.76249521,5.59183359999999,-17.436308
790,,O=NOC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,AJHRKBMEDRZJEO-UHFFFAOYSA-N,6.013,-13.57500577,5.8339586,-13.3387649999999
791,,NC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FDTHUFZMPVBRHQ-UHFFFAOYSA-N,5.566,-14.33280035,5.6667314,-14.5243709999999
792,,COC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HGTGCCFCUAARFH-UHFFFAOYSA-N,5.87299999999999,-11.48415357,5.811173,-12.15335
793,"7-hydroxyanthracene-1,2-dione",O=C1C=Cc2cc3ccc(O)cc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,WGWXAFANOHEKQM-UHFFFAOYSA-N,5.949,-11.88489096,6.0269217,-12.293251
794,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(S)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZBAALHOSCJLWNK-UHFFFAOYSA-N,5.519,-12.09180715,5.5900717,-12.387329
795,,CC1=CC=c2cc3c(cc2C1=O)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FILVCBDRAZRYPY-UHFFFAOYSA-N,5.595,-11.95698723,5.688413,-11.872324
796,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C([SiH3])=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,DPEQUWJRACYKQB-UHFFFAOYSA-N,5.38299999999999,-12.92674523,5.638801,-12.736896
797,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(F)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,VZEFEEATIVWZOC-UHFFFAOYSA-N,6.247,-11.82063121,6.1198764,-11.275183
798,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C(Cl)=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MBVCVGBTRJTHNA-UHFFFAOYSA-N,6.144,-11.11188506,5.8085403,-11.752344
799,,CN(C)C1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MHZRKAZVNIKMSO-UHFFFAOYSA-N,5.401,-14.06489887,5.5075235,-13.854278
800,,C=CC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CFSYSYLJUBGYPC-UHFFFAOYSA-N,5.537,-11.4753712,5.5944633,-11.560052
801,,O=CC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CFHPWABUTSQTIT-UHFFFAOYSA-N,5.425,-15.47705739,5.4801946,-15.30304
802,,COC(=O)C1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SOPXMQOVWWGPLJ-UHFFFAOYSA-N,5.459,-15.81545964,5.469318,-15.520728
803,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(C(F)(F)F)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,NICYNSBUPLPNLY-UHFFFAOYSA-N,5.526,-11.39214824,5.609772,-11.246588
804,,N#CC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZPQOOYIDNBPRFE-UHFFFAOYSA-N,5.495,-14.45630736,5.594231,-14.642833
805,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(C(O)O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,YVLGMLNEPCQTLO-UHFFFAOYSA-N,5.492,-18.43166017,5.6843123,-16.981894
806,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(OP(O)O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UNBGRLZERLZAKX-UHFFFAOYSA-N,5.721,-20.94912006,5.6325946,-20.790026
807,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(OS(=O)O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,JSNSBQBCTOXHCN-UHFFFAOYSA-N,5.79299999999999,-20.05018951,5.69831129999999,-20.035954
808,,O=NOC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QVVLTFICMXHBJU-UHFFFAOYSA-N,5.71399999999999,-13.13821715,5.682232,-13.3410809999999
809,,NC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FUQSRPIELRFTBX-UHFFFAOYSA-N,5.519,-15.29512377,5.5735364,-15.487437
810,,COC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,GJVIYCJLSOLGIH-UHFFFAOYSA-N,5.781,-14.11803247,5.690091,-12.890607
811,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MTEOGSQLHNUIER-UHFFFAOYSA-N,5.687,-14.70084419,5.619761,-14.532271
812,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(S)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RQWFKJXOBUGEDN-UHFFFAOYSA-N,5.519,-12.67576538,5.5672708,-12.509547
813,,CC1=CC(=O)c2cc3c(cc2=C1)C=CC(=O)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MXVFTNVEBMFLMC-UHFFFAOYSA-N,5.669,-11.61500008,5.59127429999999,-11.806261
814,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C([SiH3])C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,GKBUZLDAMVYLGR-UHFFFAOYSA-N,5.472,-13.39135421,5.5655456,-12.979726
815,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(F)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LBNFXOJKWSWMGH-UHFFFAOYSA-N,5.921,-10.49320394,5.7386107,-11.023011
816,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=C(Cl)C=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,TUFXSIMDICIFHK-UHFFFAOYSA-N,5.972,-11.78772799,6.1592755,-11.779057
817,,CN(C)C1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WYJBTSMZWAFYBG-UHFFFAOYSA-N,5.532,-11.73966165,5.51402759999999,-12.726575
818,,C=CC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,AKTOOYYFWISNDA-UHFFFAOYSA-N,5.636,-11.10414475,5.578685,-11.405059
819,,O=CC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZQAIMMYCABYJKP-UHFFFAOYSA-N,5.646,-13.86844885,5.573472,-14.426885
820,,COC(=O)C1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QSMVVZKYMHSOEC-UHFFFAOYSA-N,5.619,-15.93201799,5.57855999999999,-15.7644489999999
821,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3C(F)(F)F,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,YLMAWKYNLZGZRF-UHFFFAOYSA-N,5.59,-10.34167893,5.6264734,-11.246611
822,,N#CC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MVXYBIACDAMDIG-UHFFFAOYSA-N,5.605,-13.47806208,5.572004,-13.557154
823,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3C(O)O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CVVRCLRELRTMJO-UHFFFAOYSA-N,5.58299999999999,-17.78868995,5.60917399999999,-17.527777
824,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3OP(O)O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,YWQKHANGFNMMTE-UHFFFAOYSA-N,5.596,-21.53540598,5.5921926,-21.346794
825,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3OS(=O)O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,BQLDBGRZJFQBHF-UHFFFAOYSA-N,5.562,-17.3247693,5.57152559999999,-19.42534
826,,O=NOC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,AVZLRNWDVGEENS-UHFFFAOYSA-N,5.57,-11.95379604,5.577915,-12.501013
827,,NC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,PZHTWZSWOVFCFH-UHFFFAOYSA-N,5.55,-14.732798,5.5295725,-15.78296
828,,COC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WSDKMADKQBAQTG-UHFFFAOYSA-N,5.505,-11.96015724,5.577889,-12.752977
829,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KSASSVBHDRLIAA-UHFFFAOYSA-N,5.678,-13.24978204,5.5774045,-13.485478
830,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3S,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,PRZBIZHDUPEYPZ-UHFFFAOYSA-N,5.558,-12.69042576,5.5402365,-12.485966
831,,CC1=c2cc3c(cc2C(=O)C=C1)=CC(=O)C=C3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QTXJLCNIHQUWKZ-UHFFFAOYSA-N,5.605,-11.44230773,5.570058,-11.772609
832,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3[SiH3],O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,DRPFNKBHFFQQGV-UHFFFAOYSA-N,5.563,-12.34559268,5.5300245,-12.631551
833,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3F,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MOTQYVCPXSXJSH-UHFFFAOYSA-N,5.64,-11.12853265,5.6184807,-11.102205
834,,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3Cl,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QJUGAOOHEFDNSD-UHFFFAOYSA-N,5.629,-11.00806937,5.5842876,-11.751989
835,,CN(C)c1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZXZUXKAVSRMKOA-UHFFFAOYSA-N,5.652,-11.81140923,5.68302,-12.060511
836,,C=Cc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UYRACCDLODECAM-UHFFFAOYSA-N,5.605,-11.39976151,5.557986,-11.657542
837,,O=Cc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HZXHYCJPHIDTKP-UHFFFAOYSA-N,5.521,-13.77827242,5.4420924,-14.050469
838,,COC(=O)c1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,VPGFIISSWOEPBH-UHFFFAOYSA-N,5.454,-15.86144033,5.699174,-17.3229829999999
839,,O=C1C=Cc2c(C(F)(F)F)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CPWVBRVIFSGQAY-UHFFFAOYSA-N,5.592,-10.52264744,5.54994059999999,-11.036578
840,,N#Cc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SIUMWQRYRQWAJO-UHFFFAOYSA-N,5.42399999999999,-12.77038384,5.4954376,-12.941697
841,,O=C1C=Cc2c(C(O)O)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,OEBBZNAWGOWULE-UHFFFAOYSA-N,5.555,-17.60446009,5.635007,-17.588848
842,,O=C1C=Cc2c(OP(O)O)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZEMAAOPYQKTFSX-UHFFFAOYSA-N,5.707,-21.45812566,5.63009199999999,-21.252975
843,,O=NOc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,OKDGYEXPWVVIDU-UHFFFAOYSA-N,5.57,-12.7727625999999,5.5623317,-12.628511
844,,Nc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UAFNBURTLCZIPI-UHFFFAOYSA-N,5.9,-15.2318717,5.821114,-15.829797
845,,COc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SNMYMBKHXIZVAI-UHFFFAOYSA-N,5.697,-13.06429146,5.6207247,-12.509632
846,,O=C1C=Cc2c(O)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SFDPADDHFIZSAK-UHFFFAOYSA-N,5.66,-13.71740824,5.5890875,-13.697602
847,,O=C1C=Cc2c(S)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KXRAWYRNDYOPOJ-UHFFFAOYSA-N,5.696,-12.21205758,5.83229599999999,-11.833888
848,,Cc1c2c(cc3c1=CC=CC3=O)=CC(=O)C=C2,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LINJPMYOFAWTME-UHFFFAOYSA-N,5.65799999999999,-12.22910817,6.2974253,-12.011244
849,,O=C1C=Cc2c([SiH3])c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KXLGNYQFGQPGQV-UHFFFAOYSA-N,5.858,-12.26755641,6.0072594,-12.4144429999999
850,,O=C1C=Cc2c(F)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,XIEKGOPPGUTXLQ-UHFFFAOYSA-N,5.575,-10.5749196999999,5.56375359999999,-10.7054789999999
851,,O=C1C=Cc2c(Cl)c3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UONFDGNXKDPNEX-UHFFFAOYSA-N,5.539,-11.1207634999999,5.56834,-11.6661229999999
852,,CN(C)C1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FGIMVPFPAJSYGN-UHFFFAOYSA-N,5.577,-12.4278227,5.4925027,-12.6079289999999
853,,C=CC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MAPGGBYGVYWYDQ-UHFFFAOYSA-N,5.57,-11.8056948,5.57209349999999,-11.412773
854,,O=CC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RAODUSPUWYIGHX-UHFFFAOYSA-N,5.475,-14.36887246,5.4966908,-14.746244
855,,COC(=O)C1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UTMYGAILGROIRK-UHFFFAOYSA-N,5.439,-14.84566165,5.52144199999999,-15.292472
856,,O=C1C=C(C(F)(F)F)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,PORXNZMGWVXUFB-UHFFFAOYSA-N,5.41,-10.7004354,5.533481,-11.000204
857,,N#CC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,OFEYHBBJWHLODI-UHFFFAOYSA-N,5.387,-13.33080187,5.479944,-13.6105369999999
858,,O=C1C=C(C(O)O)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UXFKBINKCJJSJB-UHFFFAOYSA-N,5.527,-17.86926058,5.545763,-17.125944
859,,O=C1C=C(OP(O)O)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HWQGFHMOZILJFD-UHFFFAOYSA-N,5.661,-19.58114566,5.585687,-20.562048
860,,O=NOC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,YYIMUIROKSYAEW-UHFFFAOYSA-N,5.513,-12.30209421,5.571205,-12.498301
861,,NC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HIMCSEBSYDQRQN-UHFFFAOYSA-N,6.023,-15.4749769999999,5.6402025,-15.331964
862,,COC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,BBPKWLQNARKGRX-UHFFFAOYSA-N,5.629,-12.34077261,5.5811214,-12.311183
863,,O=C1C=C(O)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,AIHDQNBMHJNBSO-UHFFFAOYSA-N,5.587,-14.19169727,5.804465,-14.0728239999999
864,,O=C1C=C(S)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KQRVURZYBXFCII-UHFFFAOYSA-N,5.545,-11.81411336,5.52145149999999,-12.179538
865,,CC1=CC(=O)C=c2cc3c(cc21)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,XUBZOQWLOOZOOK-UHFFFAOYSA-N,5.602,-12.01480656,5.5534573,-11.855841
866,,O=C1C=C([SiH3])c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HFTDBTMOMQBLFU-UHFFFAOYSA-N,5.593,-12.57275535,5.6326385,-12.7102259999999
867,,O=C1C=C(F)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZVTSGJOAXQVPIY-UHFFFAOYSA-N,5.499,-11.12622453,5.5665774,-11.038209
868,,O=C1C=C(Cl)c2cc3c(cc2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SFNUVWVMRVWLJJ-UHFFFAOYSA-N,5.468,-11.09890479,5.556888,-11.597499
869,,CN(C)C1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RVRMKJVOAGCGDB-UHFFFAOYSA-N,5.51,-13.04638346,5.502251,-13.073211
870,,C=CC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,VTZKDLFDCJFFSM-UHFFFAOYSA-N,5.50899999999999,-11.05824098,5.583917,-11.265373
871,,O=CC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KHBSVYIKHYZAIA-UHFFFAOYSA-N,5.435,-15.30391393,5.5000815,-15.474487
